original_rule_id,retry_decision,promotion_ready,rule_object,constraint_scope,applies_to,operator,value,unit,condition,original_evidence_id,retry_evidence_id,retry_evidence_page,retry_support_gaps,promotion_risk_flags,promotion_recommendation,retry_evidence_quote,rule_sentence
calgary_rcg_222,review_needed,False,privacy_wall,privacy_wall_requirement,privacy wall,required,,,where the balcony is facing a side property line shared with a contextual adjacent building,calgary_generic_graph_pack_068__page_0392__local_003,calgary_generic_graph_pack_066__page_0390__local_003,390,pipeline5_text_candidate_requires_review; rule_object_not_supported,original_rule_had_legal_conflict_or_exception,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(iii) the privacy wall is a minimum of 2.0 metres in height and a maximum of 3.0 metres in height; and 27P2011 (c) must not have a balcony with a height greater than 6.0 metres, when measured vertically at any point from grade to the platform of the balcony...",privacy wall: privacy wall for privacy wall requirement is required when where the balcony is facing a side property line shared with a contextual adjacent building.
calgary_rcg_226,rejected,False,building_depth,contextual_semi_detached_max_building_depth_percentage,Contextual Semi-detached Dwelling building depth,<=,60.0,%,"of the parcel depth, or the contextual building depth average, whichever is greater",calgary_generic_graph_pack_068__page_0392__local_004,calgary_generic_graph_pack_068__page_0392__local_003,392,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; value_not_found_in_evidence; unit_not_found_in_evidence; rule_object_not_supported; unresolved_exception_cue,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(i) it does not form part of the side façade unless the side façade is on the street side of a corner parcel; 9P2012 (ii) a privacy wall is provided where the balcony is facing a side property line shared with a contextual adjacent building; and (iii) the p...,"Contextual Semi-detached Dwelling building depth: building depth for contextual semi detached max building depth percentage must be no more than 60.0 % when of the parcel depth, or the contextual building depth average, whichever is greater."
calgary_rcg_229,review_needed,False,setback,secondary_suite_minimum_setback,Secondary Suite,>=,,,must be equal to or greater than the minimum building setback from a property line for the main residential building,calgary_generic_graph_pack_071__page_0395__local_003,calgary_generic_graph_pack_028__page_0195__local_005,195,pipeline5_text_candidate_requires_review; applies_to_not_supported; constraint_scope_not_supported; rule_object_not_supported,original_rule_had_legal_conflict_or_exception,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(4) The minimum width of a motor vehicle parking stall required for a 28P2009 Dwelling Unit is: (a) 3.0 metres where both sides of a stall abut a physical barrier; (b) 2.85 metres where one side of a stall abuts a physical barrier; and (c) 2.5 metres in all...,Secondary Suite: setback for secondary suite minimum setback must be at least  when must be equal to or greater than the minimum building setback from a property line for the main residential building.
calgary_rcg_231,review_needed,False,floor_area,secondary_suite_no_maximum_floor_area_exception,Secondary Suite,not required,,,wholly located,calgary_generic_graph_pack_071__page_0395__local_003,calgary_generic_graph_pack_070__page_0395__local_002,395,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; text_condition_not_supported; operator_not_supported; rule_object_not_supported,original_rule_had_legal_conflict_or_exception,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"350 Private Maintenance Easements 350 A private maintenance easement, provided pursuant to this Bylaw, must require the easement area be kept free of all buildings, structures and objects that would prevent or restrict the easement being used for the purpos...",Secondary Suite: floor area for secondary suite no maximum floor area exception is required when wholly located.
calgary_rcg_233,review_needed,False,private_amenity_space,secondary_suite_private_amenity_space_requirement,Secondary Suite,required,,,,calgary_generic_graph_pack_071__page_0395__local_004,calgary_generic_graph_pack_070__page_0395__local_002,395,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"350 Private Maintenance Easements 350 A private maintenance easement, provided pursuant to this Bylaw, must require the easement area be kept free of all buildings, structures and objects that would prevent or restrict the easement being used for the purpos...",Secondary Suite: private amenity space for secondary suite private amenity space requirement is required.
calgary_rcg_237,rejected,False,projection,projection_into_separation_or_amenity_space,projection,<=,0.6,m,into the minimum separation area required in subsection (3) or the amenity space required in subsection (3.1),calgary_generic_graph_pack_074__page_0396__local_003,calgary_generic_graph_pack_074__page_0396__local_004,396,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; value_not_found_in_evidence; applies_to_not_supported; operator_not_supported; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(4) Unless otherwise referenced in subsection (4.1), the maximum building height for a Backyard Suite is 7.5 metres. 10P2019 (4.1) The maximum building height for a Backyard Suite is: rty line; and (ii) 0.6 metres into the minimum separation area required i...",projection: projection for projection into separation or amenity space must be no more than 0.6 m when into the minimum separation area required in subsection (3) or the amenity space required in subsection (3.1).
calgary_rcg_246,review_needed,False,conformance,decks_landings_retaining_walls_window_wells_conformance,"decks, landings, retaining walls and window wells",permitted,,,"decks are greater than 1.5 metres in height, and are legally existing or approved prior to the effective date of this Bylaw",calgary_generic_graph_pack_083__page_0398__local_004,calgary_generic_graph_pack_064__page_0386__local_003,386,pipeline5_text_candidate_requires_review; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"residential building is 1.0 metres. (6) The height of an Accessory Residential Building must not exceed: 67P2008 (a) 4.6 metres, measured from the finished floor of the building; 46P2019 (b) 3.0 metres at any eaveline, when measured from the finished floor...","decks, landings, retaining walls and window wells: conformance for decks landings retaining walls window wells conformance is permitted when decks are greater than 1.5 metres in height, and are legally existing or approved prior to the effective date of this Bylaw."
calgary_rcg_247,review_needed,False,development_standards,developed_area_dwellings_requirements,"maximum building height, minimum building setback from a front property line and maximum building depth",required,,,"for Contextual Semi-detached Dwelling, Contextual Single Detached Dwelling, Duplex Dwelling, Semi-detached Dwelling or Single Detached Dwelling constructed in accordance with this Bylaw and located in a Developed Area, as determined at the time of development, until further development occurs",calgary_generic_graph_pack_083__page_0398__local_004,calgary_generic_graph_pack_161__page_0483__local_004,483,pipeline5_text_candidate_requires_review; text_condition_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"547.12 Building Setback from Rear Property Line 547.12 (1) Unless otherwise referenced in subsections (2), (3) or (4) the minimum building setback from a rear property line is 7.5 metres. (2) On a laneless parcel the minimum building setback from a rear pro...","maximum building height, minimum building setback from a front property line and maximum building depth: development standards for developed area dwellings requirements is required when for Contextual Semi-detached Dwelling, Contextual Single Detached Dwelling, Duplex Dwelling, Semi-detached Dwelling or Single Detached Dwelling constructed in accordance with this Bylaw and located in a Developed Area, as determined at the time of development, until further development occurs."
calgary_rcg_248,review_needed,False,use_compliance,calgary_generic_graph_pack_091__page_0406__local_004_rule_1,all uses,required,,,"In this District, must comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1",calgary_generic_graph_pack_091__page_0406__local_004,calgary_generic_graph_pack_103__page_0413__local_004,413,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"388 Rules 388 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: use compliance for calgary generic graph pack 091  page 0406  local 004 rule 1 is required when In this District, must comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1."
calgary_rcg_249,review_needed,False,use_compliance,calgary_generic_graph_pack_091__page_0406__local_004_rule_2,all uses,required,,,"In this District, must comply with the Rules Governing All Districts referenced in Part 3",calgary_generic_graph_pack_091__page_0406__local_004,calgary_generic_graph_pack_103__page_0413__local_004,413,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"388 Rules 388 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: use compliance for calgary generic graph pack 091  page 0406  local 004 rule 2 is required when In this District, must comply with the Rules Governing All Districts referenced in Part 3."
calgary_rcg_250,review_needed,False,use_compliance,calgary_generic_graph_pack_091__page_0406__local_004_rule_3,all uses,required,,,"In this District, must comply with the applicable Uses And Use Rules referenced in Part 4",calgary_generic_graph_pack_091__page_0406__local_004,calgary_generic_graph_pack_103__page_0413__local_004,413,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"388 Rules 388 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: use compliance for calgary generic graph pack 091  page 0406  local 004 rule 3 is required when In this District, must comply with the applicable Uses And Use Rules referenced in Part 4."
calgary_rcg_251,review_needed,False,compliance,compliance_general_rules_low_density,all uses,required,,,"comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1",calgary_generic_graph_pack_103__page_0413__local_004,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: compliance for compliance general rules low density is required when comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1."
calgary_rcg_252,review_needed,False,compliance,compliance_rules_governing_all_districts,all uses,required,,,comply with the Rules Governing All Districts referenced in Part 3,calgary_generic_graph_pack_103__page_0413__local_004,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",all uses: compliance for compliance rules governing all districts is required when comply with the Rules Governing All Districts referenced in Part 3.
calgary_rcg_253,review_needed,False,compliance,compliance_uses_and_use_rules,all uses,required,,,comply with the applicable Uses And Use Rules referenced in Part 4,calgary_generic_graph_pack_103__page_0413__local_004,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",all uses: compliance for compliance uses and use rules is required when comply with the applicable Uses And Use Rules referenced in Part 4.
calgary_rcg_254,review_needed,False,compliance,compliance_special_purpose_community_service_district_rules,uses referenced in sections 385(2) and 386(2) and (3),required,,,comply with the applicable rules for the Special Purpose - Community Service District,calgary_generic_graph_pack_103__page_0413__local_004,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",uses referenced in sections 385(2) and 386(2) and (3): compliance for compliance special purpose community service district rules is required when comply with the applicable rules for the Special Purpose - Community Service District.
calgary_rcg_255,review_needed,False,compliance,compliance_general_rules_low_density_residential,all uses,required,,,"In this District, comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1",calgary_generic_graph_pack_108__page_0420__local_003,calgary_generic_graph_pack_008__page_0071__local_003,71,pipeline5_text_candidate_requires_review; operator_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(c) a master valve to secure the system if a leak is detected. (86) “LRT corridor” means a street, parcel or railroad right-of-way used for a light rail transit system. (87) “LRT platform” means a platform used for embarking and disembarking light rail tran...","all uses: compliance for compliance general rules low density residential is required when In this District, comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1."
calgary_rcg_256,review_needed,False,compliance,compliance_rules_governing_all_districts,all uses,required,,,"In this District, comply with the Rules Governing All Districts referenced in Part 3",calgary_generic_graph_pack_108__page_0420__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: compliance for compliance rules governing all districts is required when In this District, comply with the Rules Governing All Districts referenced in Part 3."
calgary_rcg_257,review_needed,False,compliance,compliance_uses_and_use_rules,all uses,required,,,"In this District, comply with the applicable Uses And Use Rules referenced in Part 4",calgary_generic_graph_pack_108__page_0420__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: compliance for compliance uses and use rules is required when In this District, comply with the applicable Uses And Use Rules referenced in Part 4."
calgary_rcg_259,rejected,False,parcel_width,minimum_parcel_width_backyard_suite,parcel width,>=,9.0,m,for a parcel containing a Backyard Suite or Secondary Suite,calgary_generic_graph_pack_109__page_0420__local_005,calgary_generic_graph_pack_108__page_0420__local_003,420,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; value_not_found_in_evidence; unit_not_found_in_evidence; applies_to_not_supported; operator_not_supported; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"407 Rules 407 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",parcel width: parcel width for minimum parcel width backyard suite must be at least 9.0 m when for a parcel containing a Backyard Suite or Secondary Suite.
calgary_rcg_260,rejected,False,parcel_width,minimum_parcel_width_backyard_suite_exception,parcel width,>=,7.5,m,for a parcel containing a Backyard Suite or Secondary Suite where,calgary_generic_graph_pack_109__page_0420__local_005,calgary_generic_graph_pack_071__page_0395__local_004,395,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; value_not_found_in_evidence; unit_not_found_in_evidence; applies_to_not_supported; unresolved_exception_cue; rule_object_unit_not_compatible,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(3) The maximum floor area of a Secondary Suite may be relaxed by the Development Authority to a maximum of 10.0 per cent. (4) Except in the R-CG District, a Secondary Suite must have a private 56P2022 amenity space that: rways and landings, is 100.0 square...",parcel width: parcel width for minimum parcel width backyard suite exception must be at least 7.5 m when for a parcel containing a Backyard Suite or Secondary Suite where.
calgary_rcg_261,rejected,False,parcel_width,maximum_parcel_width,parcel width,<=,11.6,m,,calgary_generic_graph_pack_109__page_0420__local_006,calgary_generic_graph_pack_109__page_0420__local_005,420,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; value_not_found_in_evidence,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(b) 9.0 metres for a parcel containing a Backyard Suite or Secondary Suite, unless otherwise referenced in subsection (c); and 24P2014, 23P2016 (c) 7.5 metres for a parcel containing a Backyard Suite or Secondary Suite where: in Part 3; and (c) the applicab...",parcel width: parcel width for maximum parcel width must be no more than 11.6 m.
calgary_rcg_262,review_needed,False,compliance,district_rules_compliance_low_density_residential,all uses,required,,,"In addition to the rules in this District, all uses in this District must comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1",calgary_generic_graph_pack_114__page_0429__local_003,calgary_generic_graph_pack_186__page_0555__local_004,555,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"649 Rules 649 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Multi-Residential Land Use Districts referenced in Part 6, Division 1; (b) the Rules Governing All Districts referenced in Part 3;...","all uses: compliance for district rules compliance low density residential is required when In addition to the rules in this District, all uses in this District must comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1."
calgary_rcg_263,review_needed,False,compliance,district_rules_compliance_all_districts,all uses,required,,,"In addition to the rules in this District, all uses in this District must comply with the Rules Governing All Districts referenced in Part 3",calgary_generic_graph_pack_114__page_0429__local_003,calgary_generic_graph_pack_186__page_0555__local_004,555,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"649 Rules 649 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Multi-Residential Land Use Districts referenced in Part 6, Division 1; (b) the Rules Governing All Districts referenced in Part 3;...","all uses: compliance for district rules compliance all districts is required when In addition to the rules in this District, all uses in this District must comply with the Rules Governing All Districts referenced in Part 3."
calgary_rcg_264,review_needed,False,compliance,district_rules_compliance_uses_and_use_rules,all uses,required,,,"In addition to the rules in this District, all uses in this District must comply with the applicable Uses And Use Rules referenced in Part 4",calgary_generic_graph_pack_114__page_0429__local_003,calgary_generic_graph_pack_186__page_0555__local_004,555,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"649 Rules 649 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Multi-Residential Land Use Districts referenced in Part 6, Division 1; (b) the Rules Governing All Districts referenced in Part 3;...","all uses: compliance for district rules compliance uses and use rules is required when In addition to the rules in this District, all uses in this District must comply with the applicable Uses And Use Rules referenced in Part 4."
calgary_rcg_265,review_needed,False,compliance,district_rules_compliance_special_purpose_community_service,uses referenced in sections 425(2) and 426(2) and (3),required,,,"In addition to the rules in this District, all uses in this District must comply with the applicable rules for the Special Purpose - Community Service District",calgary_generic_graph_pack_114__page_0429__local_003,calgary_generic_graph_pack_186__page_0555__local_004,555,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"649 Rules 649 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Multi-Residential Land Use Districts referenced in Part 6, Division 1; (b) the Rules Governing All Districts referenced in Part 3;...","uses referenced in sections 425(2) and 426(2) and (3): compliance for district rules compliance special purpose community service is required when In addition to the rules in this District, all uses in this District must comply with the applicable rules for the Special Purpose - Community Service District."
calgary_rcg_266,rejected,False,parcel_width,minimum_parcel_width_backyard_secondary_suite_9m,parcel,>=,9.0,m,for a parcel containing a Backyard Suite or Secondary Suite in a Contextual Single Detached Dwelling or Single Detached Dwelling,calgary_generic_graph_pack_116__page_0429__local_005,calgary_generic_graph_pack_108__page_0420__local_003,420,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; value_not_found_in_evidence; unit_not_found_in_evidence; operator_not_supported; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"407 Rules 407 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",parcel: parcel width for minimum parcel width backyard secondary suite 9m must be at least 9.0 m when for a parcel containing a Backyard Suite or Secondary Suite in a Contextual Single Detached Dwelling or Single Detached Dwelling.
calgary_rcg_267,rejected,False,parcel_width,minimum_parcel_width_backyard_secondary_suite_7.5m,parcel,>=,7.5,m,for a parcel containing a Backyard Suite or Secondary Suite in a Contextual Single Detached Dwelling or Single Detached Dwelling where 3.0 or more motor vehicle parking stalls are provided on the parcel,calgary_generic_graph_pack_116__page_0429__local_005,calgary_generic_graph_pack_071__page_0395__local_004,395,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; value_not_found_in_evidence; unit_not_found_in_evidence; unresolved_exception_cue; rule_object_unit_not_compatible,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(3) The maximum floor area of a Secondary Suite may be relaxed by the Development Authority to a maximum of 10.0 per cent. (4) Except in the R-CG District, a Secondary Suite must have a private 56P2022 amenity space that: rways and landings, is 100.0 square...",parcel: parcel width for minimum parcel width backyard secondary suite 7.5m must be at least 7.5 m when for a parcel containing a Backyard Suite or Secondary Suite in a Contextual Single Detached Dwelling or Single Detached Dwelling where 3.0 or more motor vehicle parking stalls are provided on the parcel.
calgary_rcg_269,review_needed,False,motor_vehicle_parking_stalls,motor_vehicle_parking_stalls_minimum_general,motor_vehicle_parking_stalls,required,,,"Unless otherwise referenced in subsection (2) and (3), as referenced in Part 4",calgary_generic_graph_pack_117__page_0433__local_002,calgary_generic_graph_pack_011__page_0080__local_004,80,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(b) for greater certainty, (a) must be interpreted to mean that whenever a person inside of a building must exit the building or enter a common internal corridor to access a different portion of the building, those two portions of the building are separate;...","motor_vehicle_parking_stalls: motor vehicle parking stalls for motor vehicle parking stalls minimum general is required when Unless otherwise referenced in subsection (2) and (3), as referenced in Part 4."
calgary_rcg_270,review_needed,False,motor_vehicle_parking_stalls,motor_vehicle_parking_stalls_minimum_single_detached_width,motor_vehicle_parking_stalls,>=,2.0,,"for each Contextual Single Detached Dwelling and Single Detached Dwelling where the parcel width is less than 9.0 metres and the parcel is part of a plan of subdivision approved after September 7, 1982",calgary_generic_graph_pack_117__page_0433__local_002,calgary_generic_graph_pack_117__page_0433__local_003,433,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; operator_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(3) The minimum number of motor vehicle parking stalls for a Secondary Suite contained in a Contextual Semi-detached Dwelling or Semi-detached Dwelling is reduced to 0.0 stalls, where 2.0 motor vehicle parking stalls are provided for each Dwelling Unit. par...","motor_vehicle_parking_stalls: motor vehicle parking stalls for motor vehicle parking stalls minimum single detached width must be at least 2.0 when for each Contextual Single Detached Dwelling and Single Detached Dwelling where the parcel width is less than 9.0 metres and the parcel is part of a plan of subdivision approved after September 7, 1982."
calgary_rcg_271,review_needed,False,motor_vehicle_parking_stalls,motor_vehicle_parking_stalls_minimum_single_detached_area,motor_vehicle_parking_stalls,>=,2.0,,for each Contextual Single Detached Dwelling and Single Detached Dwelling where the area of the parcel is less than 270.0 square metres and the parcel is part of a plan of subdivision approved after,calgary_generic_graph_pack_117__page_0433__local_002,calgary_generic_graph_pack_117__page_0433__local_003,433,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; operator_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(3) The minimum number of motor vehicle parking stalls for a Secondary Suite contained in a Contextual Semi-detached Dwelling or Semi-detached Dwelling is reduced to 0.0 stalls, where 2.0 motor vehicle parking stalls are provided for each Dwelling Unit. par...",motor_vehicle_parking_stalls: motor vehicle parking stalls for motor vehicle parking stalls minimum single detached area must be at least 2.0 when for each Contextual Single Detached Dwelling and Single Detached Dwelling where the area of the parcel is less than 270.0 square metres and the parcel is part of a plan of subdivision approved after.
calgary_rcg_272,rejected,False,motor_vehicle_parking_stalls,motor_vehicle_parking_stalls_minimum_secondary_suite,motor_vehicle_parking_stalls,>=,0.0,,"for a Secondary Suite contained in a Contextual Semi-detached Dwelling or Semi-detached Dwelling, where 2.0 motor vehicle parking stalls are provided for each Dwelling Unit",calgary_generic_graph_pack_117__page_0433__local_003,calgary_generic_graph_pack_117__page_0433__local_002,433,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; value_not_found_in_evidence,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"443 Motor Vehicle Parking Stalls 13P2008, 28P2009, 76P2019 443 (1) Unless otherwise referenced in subsection (2) and (3), the minimum number of motor vehicle parking stalls is the requirement referenced in Part 4. (2) The minimum number of motor vehicle par...","motor_vehicle_parking_stalls: motor vehicle parking stalls for motor vehicle parking stalls minimum secondary suite must be at least 0.0 when for a Secondary Suite contained in a Contextual Semi-detached Dwelling or Semi-detached Dwelling, where 2.0 motor vehicle parking stalls are provided for each Dwelling Unit."
calgary_rcg_273,review_needed,False,compliance,district_rules_compliance_low_density_residential,all uses,required,,,"comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1",calgary_generic_graph_pack_122__page_0438__local_004,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: compliance for district rules compliance low density residential is required when comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1."
calgary_rcg_274,review_needed,False,compliance,district_rules_compliance_all_districts,all uses,required,,,comply with the Rules Governing All Districts referenced in Part 3,calgary_generic_graph_pack_122__page_0438__local_004,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",all uses: compliance for district rules compliance all districts is required when comply with the Rules Governing All Districts referenced in Part 3.
calgary_rcg_275,review_needed,False,compliance,district_rules_compliance_uses_and_use_rules,all uses,required,,,comply with the applicable Uses And Use Rules referenced in Part 4,calgary_generic_graph_pack_122__page_0438__local_004,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",all uses: compliance for district rules compliance uses and use rules is required when comply with the applicable Uses And Use Rules referenced in Part 4.
calgary_rcg_276,review_needed,False,use_compliance,calgary_generic_graph_pack_129_section_462_a,all uses,required,,,"In this District, must comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1",calgary_generic_graph_pack_129__page_0442__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: use compliance for calgary generic graph pack 129 section 462 a is required when In this District, must comply with the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1."
calgary_rcg_277,review_needed,False,use_compliance,calgary_generic_graph_pack_129_section_462_b,all uses,required,,,"In this District, must comply with the Rules Governing All Districts referenced in Part 3",calgary_generic_graph_pack_129__page_0442__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: use compliance for calgary generic graph pack 129 section 462 b is required when In this District, must comply with the Rules Governing All Districts referenced in Part 3."
calgary_rcg_278,review_needed,False,use_compliance,calgary_generic_graph_pack_129_section_462_c,all uses,required,,,"In this District, must comply with the applicable Uses And Use Rules referenced in Part 4",calgary_generic_graph_pack_129__page_0442__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: use compliance for calgary generic graph pack 129 section 462 c is required when In this District, must comply with the applicable Uses And Use Rules referenced in Part 4."
